Subject,Sex,Picture,CorrectAnswer,CR,Emotion,Stimulus1.RESP,Stimulus1.RT,Stimulus1.RTTime,Stimulus1.Duration
16,female,3063a.jpg,a,different,negative,a,1816,170632,4000
16,female,2850a.jpg,a,different,neutral,a,2304,178320,4000
16,female,2038.jpg,l,same,neutral,l,929,183112,4000
16,female,6838.jpg,a,different,negative,a,1361,189744,4000
16,female,7052.jpg,a,different,neutral,l,1121,195688,4000
16,female,2320.jpg,l,same,neutral,l,1107,201840,4000
16,female,3071a.jpg,a,different,negative,l,1363,208280,4000
16,female,2580.jpg,l,same,neutral,a,932,214032,4000
16,female,3000.jpg,a,different,negative,l,1108,220408,4000
16,female,3110a.jpg,a,different,negative,l,988,226472,4000
16,female,7175a.jpg,a,different,neutral,a,773,232440,4000
16,female,9321.jpg,l,same,negative,l,1238,240072,4000
16,female,9433.jpg,l,same,negative,a,1471,246472,4000
16,female,7187.jpg,a,different,neutral,a,1119,252320,4000
16,female,7493a.jpg,a,different,neutral,l,1184,258568,4000
16,female,3010.jpg,a,different,negative,a,1335,264919,4000
16,female,3130.jpg,l,same,negative,l,1072,270823,4000
16,female,7011.jpg,l,same,neutral,l,1473,277391,4000
16,female,3150a.jpg,a,different,negative,a,1018,283119,4000
16,female,2880a.jpg,a,different,neutral,l,994,289295,4000
16,female,3068.jpg,a,different,negative,a,1482,295967,4000
16,female,3080.jpg,a,different,negative,l,1010,302695,4000
16,female,7034a.jpg,a,different,neutral,l,1411,309279,4000
16,female,7045.jpg,a,different,neutral,a,971,315023,4000
16,female,3168.jpg,l,same,negative,l,1316,321551,4000
16,female,3100a.jpg,a,different,negative,a,1244,327679,4000
16,female,7500.jpg,l,same,neutral,l,1869,334471,4000
16,female,7205.jpg,a,different,neutral,a,1214,339999,4000
16,female,8485a.jpg,a,different,negative,a,1742,346711,4000
16,female,7700.jpg,l,same,neutral,l,1064,352183,4000
16,female,9921.jpg,l,same,negative,l,1969,359271,4000
16,female,7491.jpg,a,different,neutral,a,841,365327,4000
16,female,7550a.jpg,a,different,neutral,a,1210,371879,4000
16,female,9570a.jpg,a,different,negative,a,1050,377903,4000
16,female,9908.jpg,a,different,negative,a,1081,384134,4000
16,female,7160.jpg,l,same,neutral,l,1538,390774,4000
16,female,7547.jpg,a,different,neutral,a,1083,396502,4000
16,female,9500.jpg,a,different,negative,a,2002,403622,4000
16,female,7705a.jpg,a,different,neutral,l,1259,409062,4000
16,female,9904.jpg,l,same,negative,l,1252,415222,4000
16,female,9414a.jpg,a,different,negative,l,1261,421414,4000
16,female,9210.jpg,a,different,neutral,a,869,428222,4000
16,female,9360.jpg,l,same,neutral,l,894,434414,4000
16,female,9413.jpg,l,same,negative,l,975,440662,4000
16,female,7950a.jpg,a,different,neutral,l,760,446630,4000
16,female,9410a.jpg,a,different,negative,a,1360,453414,4000
16,female,9252.jpg,a,different,negative,a,904,459158,4000
16,female,7026a.jpg,a,different,neutral,a,1641,466078,4000
16,female,7035.jpg,l,same,neutral,l,738,471342,4000
16,female,3120.jpg,a,different,negative,l,1107,477894,4000
16,female,7039.jpg,a,different,neutral,a,1211,484182,4000
16,female,3212.jpg,l,same,negative,l,876,491030,4000
16,female,3170a.jpg,a,different,negative,l,779,497117,4000
16,female,7014.jpg,l,same,neutral,l,756,503277,4000
16,female,3131.jpg,a,different,negative,l,1773,510477,4000
16,female,7010a.jpg,a,different,neutral,l,845,515733,4000
16,female,7009a.jpg,a,different,neutral,a,1101,522189,4000
16,female,3261.jpg,l,same,negative,l,902,528173,4000
16,female,7060.jpg,l,same,neutral,l,983,534421,4000
16,female,6830.jpg,a,different,negative,a,815,540453,4000
16,female,3530.jpg,l,same,negative,l,1223,547045,4000
16,female,7002a.jpg,a,different,neutral,l,912,553917,4000
16,female,3195.jpg,a,different,negative,a,880,560085,4000
16,female,6570a.jpg,a,different,negative,a,808,566197,4000
16,female,7055.jpg,l,same,neutral,l,722,572261,4000
16,female,7020.jpg,a,different,neutral,l,819,578541,4000
16,female,6520.jpg,a,different,negative,a,1252,585157,4000
16,female,6834.jpg,l,same,negative,l,1133,591205,4000
16,female,7016.jpg,a,different,neutral,a,749,597021,4000
16,female,7000a.jpg,a,different,neutral,a,1477,603949,4000
16,female,3500.jpg,a,different,negative,a,1444,610100,4000
16,female,5471.jpg,l,same,neutral,a,1541,617364,4000
16,female,3005.jpg,l,same,negative,l,895,622884,4000
16,female,3019a.jpg,a,different,negative,a,1055,629244,4000
16,female,5725.jpg,a,different,neutral,a,1223,635596,4000
16,female,5711.jpg,a,different,neutral,a,936,641492,4000
16,female,6230a.jpg,a,different,negative,l,1480,648220,4000
16,female,5750.jpg,l,same,neutral,l,801,653724,4000
16,female,5870a.jpg,a,different,neutral,a,769,659876,4000
16,female,3400a.jpg,a,different,negative,l,811,666084,4000
16,female,3213.jpg,a,different,negative,a,1035,672492,4000
16,female,7030.jpg,l,same,neutral,l,1132,679772,4000
16,female,6821.jpg,l,same,negative,a,1860,686684,4000
16,female,7012.jpg,a,different,neutral,a,965,691972,4000
16,female,5390a.jpg,a,different,neutral,a,1933,699140,4000
16,female,6370.jpg,l,same,negative,a,1381,704772,4000
16,female,6415.jpg,a,different,negative,a,1341,710932,4000
16,female,7003.jpg,a,different,neutral,a,950,716724,4000
16,female,6021a.jpg,a,different,negative,a,1726,723700,4000
16,female,5500a.jpg,a,different,neutral,l,965,729123,4000
16,female,7041.jpg,l,same,neutral,l,678,735019,4000
16,female,6212.jpg,a,different,negative,l,1726,743267,4000
16,female,7050.jpg,l,same,neutral,l,2303,750011,4000
16,female,6550a.jpg,a,different,negative,l,1032,754923,4000
16,female,9810.jpg,a,different,negative,a,912,761003,4000
16,female,7161.jpg,a,different,neutral,a,760,767035,4000
16,female,9800.jpg,l,same,negative,l,1057,773499,4000
16,female,9300a.jpg,a,different,negative,l,810,779435,4000
16,female,7017.jpg,l,same,neutral,l,2059,786851,4000
16,female,7217.jpg,l,same,neutral,a,805,791763,4000
16,female,9425.jpg,a,different,negative,a,1549,798691,4000
16,female,9412.jpg,a,different,negative,a,893,804235,4000
16,female,7090a.jpg,a,different,neutral,a,2142,811667,4000
16,female,7140.jpg,l,same,neutral,l,1575,817267,4000
16,female,9187.jpg,a,different,negative,a,1567,823443,4000
16,female,7040a.jpg,a,different,neutral,l,1695,829771,4000
16,female,9183.jpg,l,same,negative,l,2424,837683,4000
16,female,7006a.jpg,a,different,neutral,a,767,842210,4000
16,female,7004a.jpg,a,different,neutral,a,1431,849074,4000
16,female,9050.jpg,a,different,negative,a,1079,854922,4000
16,female,7031.jpg,a,different,neutral,a,1311,861354,4000
16,female,9250.jpg,l,same,negative,l,1840,868050,4000
16,female,9163a.jpg,a,different,negative,l,993,873386,4000
16,female,5720.jpg,l,same,neutral,l,954,879530,4000
16,female,6510.jpg,l,same,negative,l,1235,885978,4000
16,female,5740a.jpg,a,different,neutral,a,795,891722,4000
16,female,5800.jpg,a,different,neutral,a,1444,899554,4000
16,female,6315a.jpg,a,different,negative,a,1005,905298,4000
16,female,3015.jpg,l,same,negative,l,1094,911554,4000
16,female,2036a.jpg,a,different,neutral,a,1086,917730,4000
16,female,3016a.jpg,a,different,negative,a,895,923722,4000
16,female,5130.jpg,a,different,neutral,a,1096,930106,4000
16,female,3030.jpg,a,different,negative,l,1968,937162,4000
16,female,1450.jpg,l,same,neutral,a,937,942314,4000
16,female,2683.jpg,l,same,negative,l,978,948522,4000
16,female,1525a.jpg,a,different,negative,a,946,955673,4000
16,female,7001.jpg,l,same,neutral,l,730,961641,4000
16,female,1333.jpg,a,different,neutral,a,1450,968561,4000
17,female,7150.jpg,a,different,neutral,a,1151,48160,4000
17,female,8230.jpg,l,same,negative,l,1015,54208,4000
17,female,7188.jpg,l,same,neutral,l,935,60328,4000
17,female,3001a.jpg,a,different,negative,l,1118,67711,4000
17,female,2393.jpg,a,different,neutral,a,1335,74111,4000
17,female,7042a.jpg,a,different,neutral,l,872,79815,4000
17,female,3053a.jpg,a,different,negative,a,1001,86111,4000
17,female,2981.jpg,l,same,negative,l,889,92199,4000
17,female,2206.jpg,a,different,neutral,a,802,98279,4000
17,female,3059a.jpg,a,different,negative,l,1563,105207,4000
17,female,1910.jpg,a,different,neutral,a,876,110703,4000
17,female,3069.jpg,l,same,negative,l,1093,117087,4000
17,female,2352.jpg,a,different,negative,a,1263,123423,4000
17,female,7080a.jpg,a,different,neutral,a,1216,130543,4000
17,female,7100.jpg,a,different,neutral,a,840,136351,4000
17,female,3064.jpg,l,same,negative,l,1010,142687,4000
17,female,3103.jpg,l,same,negative,a,1123,148967,4000
17,female,7038a.jpg,a,different,neutral,l,1076,155087,4000
17,female,7056.jpg,a,different,neutral,a,949,161127,4000
17,female,3062a.jpg,a,different,negative,a,1166,167527,4000
17,female,7179.jpg,l,same,neutral,l,934,173479,4000
17,female,2730.jpg,a,different,negative,a,1263,179991,4000
17,female,3063a.jpg,a,different,negative,a,1215,186126,4000
17,female,2850a.jpg,a,different,neutral,a,791,192886,4000
17,female,2038.jpg,l,same,neutral,l,1016,199278,4000
17,female,6838.jpg,a,different,negative,a,1585,206030,4000
17,female,7052.jpg,a,different,neutral,a,866,211478,4000
17,female,2320.jpg,l,same,neutral,l,995,217790,4000
17,female,3071a.jpg,a,different,negative,a,1443,224422,4000
17,female,2580.jpg,l,same,neutral,l,981,230126,4000
17,female,3000.jpg,a,different,negative,a,1781,237110,4000
17,female,3110a.jpg,a,different,negative,a,1462,242974,4000
17,female,7175a.jpg,a,different,neutral,l,1222,248918,4000
17,female,9321.jpg,l,same,negative,l,864,255726,4000
17,female,9433.jpg,l,same,negative,l,1408,262454,4000
17,female,7187.jpg,a,different,neutral,a,1145,268358,4000
17,female,7493a.jpg,a,different,neutral,l,1106,274502,4000
17,female,3010.jpg,a,different,negative,a,1379,280942,4000
17,female,3130.jpg,l,same,negative,a,1756,287502,4000
17,female,7011.jpg,l,same,neutral,l,1413,293326,4000
17,female,3150a.jpg,a,different,negative,a,1669,299765,4000
17,female,2880a.jpg,a,different,neutral,a,1606,305869,4000
17,female,3068.jpg,a,different,negative,a,1959,312389,4000
17,female,3080.jpg,a,different,negative,a,1776,319373,4000
17,female,7034a.jpg,a,different,neutral,a,1842,325605,4000
17,female,7045.jpg,a,different,neutral,a,923,330853,4000
17,female,3168.jpg,l,same,negative,l,1276,337389,4000
17,female,3100a.jpg,a,different,negative,a,1453,343733,4000
17,female,7500.jpg,l,same,neutral,l,758,349205,4000
17,female,7205.jpg,a,different,neutral,a,1399,356013,4000
17,female,8485a.jpg,a,different,negative,a,1560,362341,4000
17,female,7700.jpg,l,same,neutral,l,1082,368013,4000
17,female,9921.jpg,l,same,negative,a,1403,374517,4000
17,female,7491.jpg,a,different,neutral,a,948,381229,4000
17,female,7550a.jpg,a,different,neutral,a,1173,387637,4000
17,female,9570a.jpg,a,different,negative,a,1470,394101,4000
17,female,9908.jpg,a,different,negative,a,1231,400029,4000
17,female,7160.jpg,l,same,neutral,l,1520,406501,4000
17,female,7547.jpg,a,different,neutral,a,1376,412524,4000
17,female,9500.jpg,a,different,negative,a,1593,418908,4000
17,female,7705a.jpg,a,different,neutral,a,1507,424988,4000
17,female,9904.jpg,l,same,negative,l,964,430612,4000
17,female,9414a.jpg,a,different,negative,a,1588,437420,4000
17,female,9210.jpg,a,different,neutral,a,1622,444620,4000
17,female,9360.jpg,l,same,neutral,l,2087,451252,4000
17,female,9413.jpg,l,same,negative,l,2000,457332,4000
17,female,7950a.jpg,a,different,neutral,a,1033,462548,4000
17,female,9410a.jpg,a,different,negative,a,1961,469660,4000
17,female,9252.jpg,a,different,negative,a,1602,475484,4000
17,female,7026a.jpg,a,different,neutral,a,1515,481564,4000
17,female,7035.jpg,l,same,neutral,l,1444,487676,4000
17,female,3120.jpg,a,different,negative,a,2260,494676,4000
17,female,7039.jpg,a,different,neutral,a,1326,499908,4000
17,female,3212.jpg,l,same,negative,a,1407,507156,4000
17,female,3170a.jpg,a,different,negative,a,2304,514220,4000
17,female,7014.jpg,l,same,neutral,l,1401,519484,4000
17,female,3131.jpg,a,different,negative,a,2345,526611,4000
17,female,7010a.jpg,a,different,neutral,a,1314,531747,4000
17,female,7009a.jpg,a,different,neutral,a,1403,538019,4000
17,female,3261.jpg,l,same,negative,l,1468,544251,4000
17,female,7060.jpg,l,same,neutral,l,1285,550235,4000
17,female,6830.jpg,a,different,negative,a,1718,556835,4000
17,female,3530.jpg,l,same,negative,l,2119,563419,4000
17,female,7002a.jpg,a,different,neutral,a,1136,569603,4000
17,female,3195.jpg,a,different,negative,a,1465,576099,4000
17,female,6570a.jpg,a,different,negative,a,1187,581987,4000
17,female,7055.jpg,l,same,neutral,l,1461,588411,4000
17,female,7020.jpg,a,different,neutral,a,1598,594715,4000
17,female,6520.jpg,a,different,negative,a,1726,601027,4000
17,female,6834.jpg,l,same,negative,l,1664,607131,4000
17,female,7016.jpg,a,different,neutral,a,1136,612787,4000
17,female,7000a.jpg,a,different,neutral,a,1336,619187,4000
17,female,3500.jpg,a,different,negative,a,2225,626243,4000
17,female,5471.jpg,l,same,neutral,a,1915,633099,4000
17,female,3005.jpg,l,same,negative,l,1523,638891,4000
17,female,3019a.jpg,a,different,negative,a,1939,645490,4000
17,female,5725.jpg,a,different,neutral,a,1228,650946,4000
17,female,5711.jpg,a,different,neutral,a,1613,657514,4000
17,female,6230a.jpg,a,different,negative,a,2109,664194,4000
17,female,5750.jpg,l,same,neutral,l,1350,669602,4000
17,female,5870a.jpg,a,different,neutral,a,1567,676002,4000
17,female,3400a.jpg,a,different,negative,a,1352,681954,4000
17,female,3213.jpg,a,different,negative,a,1889,688674,4000
17,female,7030.jpg,l,same,neutral,l,2258,696210,4000
17,female,6821.jpg,l,same,negative,a,1395,701514,4000
17,female,7012.jpg,a,different,neutral,a,1093,707378,4000
17,female,5390a.jpg,a,different,neutral,a,990,713442,4000
17,female,6370.jpg,l,same,negative,l,1663,720282,4000
17,female,6415.jpg,a,different,negative,a,1544,726346,4000
17,female,7003.jpg,a,different,neutral,a,1225,732194,4000
17,female,6021a.jpg,a,different,negative,a,1490,738626,4000
17,female,5500a.jpg,a,different,neutral,a,1899,745202,4000
17,female,7041.jpg,l,same,neutral,l,1371,750857,4000
17,female,6212.jpg,a,different,negative,a,1804,758457,4000
17,female,7050.jpg,l,same,neutral,l,1693,764513,4000
17,female,6550a.jpg,a,different,negative,a,2007,770993,4000
17,female,9810.jpg,a,different,negative,a,1312,776465,4000
17,female,7161.jpg,a,different,neutral,a,1393,782713,4000
17,female,9800.jpg,l,same,negative,l,2042,789529,4000
17,female,9300a.jpg,a,different,negative,a,1140,794793,4000
17,female,7017.jpg,l,same,neutral,a,2309,802129,4000
17,female,7217.jpg,l,same,neutral,l,2030,808017,4000
17,female,9425.jpg,a,different,negative,a,2151,814321,4000
17,female,9412.jpg,a,different,negative,a,1751,820105,4000
17,female,7090a.jpg,a,different,neutral,l,1976,826513,4000
17,female,7140.jpg,l,same,neutral,l,1785,832489,4000
17,female,9187.jpg,a,different,negative,a,1242,838113,4000
17,female,7040a.jpg,a,different,neutral,a,1924,844961,4000
17,female,9183.jpg,l,same,negative,l,2013,852217,4000
17,female,7006a.jpg,a,different,neutral,a,1237,857625,4000
17,female,7004a.jpg,a,different,neutral,a,1527,864081,4000
17,female,9050.jpg,a,different,negative,a,1568,870289,4000
17,female,7031.jpg,a,different,neutral,a,1224,876112,4000
17,female,9250.jpg,l,same,negative,l,1409,882464,4000
17,female,9163a.jpg,a,different,negative,l,1387,888608,4000
17,female,5720.jpg,l,same,neutral,l,1315,894720,4000
17,female,6510.jpg,l,same,negative,l,1516,901104,4000
17,female,5740a.jpg,a,different,neutral,a,1268,907040,4000
17,female,5800.jpg,a,different,neutral,a,1253,914208,4000
17,female,6315a.jpg,a,different,negative,a,1422,920544,4000
17,female,3015.jpg,l,same,negative,a,1695,926984,4000
17,female,2036a.jpg,a,different,neutral,a,1416,932888,4000
17,female,3016a.jpg,a,different,negative,a,1865,939520,4000
17,female,5130.jpg,a,different,neutral,a,1561,945400,4000
17,female,3030.jpg,a,different,negative,a,1730,951752,4000
17,female,1450.jpg,l,same,neutral,l,1426,957632,4000
17,female,2683.jpg,l,same,negative,a,2139,964512,4000
17,female,1525a.jpg,a,different,negative,l,1677,971216,4000
17,female,7001.jpg,l,same,neutral,l,1510,977216,4000
17,female,1333.jpg,a,different,neutral,a,1670,983543,4000
18,female,7150.jpg,a,different,neutral,l,1124,36986,4000
18,female,8230.jpg,l,same,negative,l,1501,43546,4000
18,female,7188.jpg,l,same,neutral,a,2085,50330,4000
18,female,3001a.jpg,a,different,negative,a,1533,56946,4000
18,female,2393.jpg,a,different,neutral,a,1759,63354,4000
18,female,7042a.jpg,a,different,neutral,l,1144,68906,4000
18,female,3053a.jpg,a,different,negative,l,2321,76250,4000
18,female,2981.jpg,l,same,negative,l,881,80977,4000
18,female,2206.jpg,a,different,neutral,a,1874,88153,4000
18,female,3059a.jpg,a,different,negative,l,1171,93617,4000
18,female,1910.jpg,a,different,neutral,l,2932,101545,4000
18,female,3069.jpg,l,same,negative,l,1685,106481,4000
18,female,2352.jpg,a,different,negative,a,1902,112881,4000
18,female,7080a.jpg,a,different,neutral,a,1895,120041,4000
18,female,7100.jpg,a,different,neutral,a,1591,125921,4000
18,female,3064.jpg,l,same,negative,l,1937,132433,4000
18,female,3103.jpg,l,same,negative,l,1482,138145,4000
18,female,7038a.jpg,a,different,neutral,l,1714,144561,4000
18,female,7056.jpg,a,different,neutral,a,1371,150401,4000
18,female,3062a.jpg,a,different,negative,l,1356,156553,4000
18,female,7179.jpg,l,same,neutral,l,1381,162745,4000
18,female,2730.jpg,a,different,negative,a,1742,169289,4000
18,female,3063a.jpg,a,different,negative,a,2399,176113,4000
18,female,2850a.jpg,a,different,neutral,a,1888,182785,4000
18,female,2038.jpg,l,same,neutral,l,2200,189264,4000
18,female,6838.jpg,a,different,negative,l,2017,195264,4000
18,female,7052.jpg,a,different,neutral,a,1217,200648,4000
18,female,2320.jpg,l,same,neutral,a,1858,207472,4000
18,female,3071a.jpg,a,different,negative,l,1283,213064,4000
18,female,2580.jpg,l,same,neutral,l,1668,219632,4000
18,female,3000.jpg,a,different,negative,l,1804,225952,4000
18,female,3110a.jpg,a,different,negative,l,2262,232576,4000
18,female,7175a.jpg,a,different,neutral,l,1518,238016,4000
18,female,9321.jpg,l,same,negative,l,1063,244744,4000
18,female,9433.jpg,l,same,negative,l,1295,251160,4000
18,female,7187.jpg,a,different,neutral,a,1064,257112,4000
18,female,7493a.jpg,a,different,neutral,l,1368,263600,4000
18,female,3010.jpg,a,different,negative,l,1065,269480,4000
18,female,3130.jpg,l,same,negative,l,1634,276232,4000
18,female,7011.jpg,l,same,neutral,a,1282,282064,4000
18,female,3150a.jpg,a,different,negative,a,2043,289008,4000
18,female,2880a.jpg,a,different,neutral,a,2036,295168,4000
18,female,3068.jpg,a,different,negative,l,1549,300848,4000
18,female,3080.jpg,a,different,negative,a,2094,308576,4000
18,female,7034a.jpg,a,different,neutral,a,2558,315207,4000
18,female,7045.jpg,a,different,neutral,a,2279,321095,4000
18,female,3168.jpg,l,same,negative,l,807,325823,4000
18,female,3100a.jpg,a,different,negative,a,1497,332679,4000
18,female,7500.jpg,l,same,neutral,l,1913,339279,4000
18,female,7205.jpg,a,different,neutral,a,2066,345615,4000
18,female,8485a.jpg,a,different,negative,l,1891,351607,4000
18,female,7700.jpg,l,same,neutral,a,1557,357423,4000
18,female,9921.jpg,l,same,negative,l,1174,363207,4000
18,female,7491.jpg,a,different,neutral,a,1087,370303,4000
18,female,7550a.jpg,a,different,neutral,a,2392,377775,4000
18,female,9570a.jpg,a,different,negative,l,2377,383927,4000
18,female,9908.jpg,a,different,negative,a,2594,390327,4000
18,female,7160.jpg,l,same,neutral,l,2107,396007,4000
18,female,7547.jpg,a,different,neutral,a,2204,402271,4000
18,female,9500.jpg,a,different,negative,a,2133,408367,4000
18,female,7705a.jpg,a,different,neutral,l,1686,414103,4000
18,female,9904.jpg,l,same,negative,l,1998,420582,4000
18,female,9414a.jpg,a,different,negative,a,1903,426670,4000
18,female,9210.jpg,a,different,neutral,a,2096,434030,4000
18,female,9360.jpg,l,same,neutral,l,1625,439742,4000
18,female,9413.jpg,l,same,negative,l,1354,445638,4000
18,female,7950a.jpg,a,different,neutral,a,1715,452166,4000
18,female,9410a.jpg,a,different,negative,a,2228,458862,4000
18,female,9252.jpg,a,different,negative,a,2773,465574,4000
18,female,7026a.jpg,a,different,neutral,a,1694,470662,4000
18,female,7035.jpg,l,same,neutral,a,2943,478094,4000
18,female,3120.jpg,a,different,negative,l,1696,483014,4000
18,female,7039.jpg,a,different,neutral,a,1473,488974,4000
18,female,3212.jpg,l,same,negative,l,1418,496086,4000
18,female,3170a.jpg,a,different,negative,a,2539,503390,4000
18,female,7014.jpg,l,same,neutral,l,1012,508030,4000
18,female,3131.jpg,a,different,negative,l,1357,514542,4000
18,female,7010a.jpg,a,different,neutral,a,1958,521310,4000
18,female,7009a.jpg,a,different,neutral,l,2624,528142,4000
18,female,3261.jpg,l,same,negative,l,1257,532942,4000
18,female,7060.jpg,l,same,neutral,l,1409,539261,4000
18,female,6830.jpg,a,different,negative,a,2058,546093,4000
18,female,3530.jpg,l,same,negative,l,1683,551885,4000
18,female,7002a.jpg,a,different,neutral,a,1835,559221,4000
18,female,3195.jpg,a,different,negative,a,1884,565453,4000
18,female,6570a.jpg,a,different,negative,a,2901,572637,4000
18,female,7055.jpg,l,same,neutral,l,1222,577125,4000
18,female,7020.jpg,a,different,neutral,l,1816,583885,4000
18,female,6520.jpg,a,different,negative,a,2760,591013,4000
18,female,6834.jpg,l,same,negative,l,1546,595965,4000
18,female,7016.jpg,a,different,neutral,a,1426,602029,4000
18,female,7000a.jpg,a,different,neutral,l,1211,607997,4000
18,female,3500.jpg,a,different,negative,a,2484,615437,4000
18,female,5471.jpg,l,same,neutral,l,1845,621981,4000
18,female,3005.jpg,l,same,negative,l,1541,627861,4000
18,female,3019a.jpg,a,different,negative,l,2606,635093,4000
18,female,5725.jpg,a,different,neutral,a,1960,640613,4000
18,female,5711.jpg,a,different,neutral,a,2177,646997,4000
18,female,6230a.jpg,a,different,negative,a,1122,652109,4000
18,female,5750.jpg,l,same,neutral,l,1546,658716,4000
18,female,5870a.jpg,a,different,neutral,l,1378,664732,4000
18,female,3400a.jpg,a,different,negative,l,1156,670676,4000
18,female,3213.jpg,a,different,negative,a,1773,677460,4000
18,female,7030.jpg,l,same,neutral,l,2222,685076,4000
18,female,6821.jpg,l,same,negative,l,1303,690324,4000
18,female,7012.jpg,a,different,neutral,a,1113,696300,4000
18,female,5390a.jpg,a,different,neutral,a,1177,702548,4000
18,female,6370.jpg,l,same,negative,l,1090,708644,4000
18,female,6415.jpg,a,different,negative,a,2139,715860,4000
18,female,7003.jpg,a,different,neutral,a,1772,721660,4000
18,female,6021a.jpg,a,different,negative,a,2957,729012,4000
18,female,5500a.jpg,a,different,neutral,l,943,733164,4000
18,female,7041.jpg,l,same,neutral,l,2520,740908,4000
18,female,6212.jpg,a,different,negative,a,2017,747572,4000
18,female,7050.jpg,l,same,neutral,l,1914,753652,4000
18,female,6550a.jpg,a,different,negative,a,2282,760204,4000
18,female,9810.jpg,a,different,negative,a,1746,765851,4000
18,female,7161.jpg,a,different,neutral,a,1363,771651,4000
18,female,9800.jpg,l,same,negative,l,3059,779531,4000
18,female,9300a.jpg,a,different,negative,a,836,783475,4000
18,female,7017.jpg,l,same,neutral,l,934,789739,4000
18,female,7217.jpg,l,same,neutral,l,1830,796819,4000
18,female,9425.jpg,a,different,negative,a,2599,803771,4000
18,female,9412.jpg,a,different,negative,a,2247,809603,4000
18,female,7090a.jpg,a,different,neutral,a,1488,815027,4000
18,female,7140.jpg,l,same,neutral,l,1249,820955,4000
18,female,9187.jpg,a,different,negative,a,1330,827219,4000
18,female,7040a.jpg,a,different,neutral,l,2306,834379,4000
18,female,9183.jpg,l,same,negative,l,1620,840859,4000
18,female,7006a.jpg,a,different,neutral,a,1205,846611,4000
18,female,7004a.jpg,a,different,neutral,a,2734,854307,4000
18,female,9050.jpg,a,different,negative,a,3439,861195,4000
18,female,7031.jpg,a,different,neutral,a,968,864891,4000
18,female,9250.jpg,l,same,negative,a,1536,871643,4000
18,female,9163a.jpg,a,different,negative,a,2482,878755,4000
18,female,5720.jpg,l,same,neutral,l,1425,883898,4000
18,female,6510.jpg,l,same,negative,a,2930,891570,4000
18,female,5740a.jpg,a,different,neutral,a,1650,896474,4000
18,female,5800.jpg,a,different,neutral,l,1587,903594,4000
18,female,6315a.jpg,a,different,negative,l,1956,910130,4000
18,female,3015.jpg,l,same,negative,a,2518,916858,4000
18,female,2036a.jpg,a,different,neutral,a,1302,921826,4000
18,female,3016a.jpg,a,different,negative,a,2487,929194,4000
18,female,5130.jpg,a,different,neutral,a,1928,934802,4000
18,female,3030.jpg,a,different,negative,l,2097,941138,4000
18,female,1450.jpg,l,same,neutral,l,978,946202,4000
18,female,2683.jpg,l,same,negative,l,2035,953426,4000
18,female,1525a.jpg,a,different,negative,a,1852,960426,4000
18,female,7001.jpg,l,same,neutral,l,1157,965898,4000
18,female,1333.jpg,a,different,neutral,a,1214,972122,4000
19,female,7150.jpg,a,different,neutral,a,1442,53757,4000
19,female,8230.jpg,l,same,negative,a,2435,60916,4000
19,female,7188.jpg,l,same,neutral,l,1811,66476,4000
19,female,3001a.jpg,a,different,negative,a,2612,74460,4000
19,female,2393.jpg,a,different,neutral,a,1852,79884,4000
19,female,7042a.jpg,a,different,neutral,l,1093,85308,4000
19,female,3053a.jpg,a,different,negative,a,1550,91948,4000
19,female,2981.jpg,l,same,negative,l,1117,97716,4000
19,female,2206.jpg,a,different,neutral,a,1542,104324,4000
19,female,3059a.jpg,a,different,negative,a,2055,111004,4000
19,female,1910.jpg,a,different,neutral,a,1024,116156,4000
19,female,3069.jpg,l,same,negative,l,1256,122572,4000
19,female,2352.jpg,a,different,negative,a,1586,129068,4000
19,female,7080a.jpg,a,different,neutral,a,2155,136804,4000
19,female,7100.jpg,a,different,neutral,a,804,141636,4000
19,female,3064.jpg,l,same,negative,l,1317,148316,4000
19,female,3103.jpg,l,same,negative,l,1013,154196,4000
19,female,7038a.jpg,a,different,neutral,a,1310,160676,4000
19,female,7056.jpg,a,different,neutral,a,1623,167172,4000
19,female,3062a.jpg,a,different,negative,l,1208,172924,4000
19,female,7179.jpg,l,same,neutral,l,967,178867,4000
19,female,2730.jpg,a,different,negative,a,1960,186043,4000
19,female,3063a.jpg,a,different,negative,a,1441,191691,4000
19,female,2850a.jpg,a,different,neutral,a,1139,198556,4000
19,female,2038.jpg,l,same,neutral,l,1210,204827,4000
19,female,6838.jpg,a,different,negative,a,1091,210891,4000
19,female,7052.jpg,a,different,neutral,a,804,216787,4000
19,female,2320.jpg,l,same,neutral,l,1317,223467,4000
19,female,3071a.jpg,a,different,negative,a,1437,229771,4000
19,female,2580.jpg,l,same,neutral,l,1079,235579,4000
19,female,3000.jpg,a,different,negative,a,1935,242635,4000
19,female,3110a.jpg,a,different,negative,a,1375,248259,4000
19,female,7175a.jpg,a,different,neutral,l,888,253939,4000
19,female,9321.jpg,l,same,negative,l,1049,261283,4000
19,female,9433.jpg,l,same,negative,l,834,267251,4000
19,female,7187.jpg,a,different,neutral,a,954,273555,4000
19,female,7493a.jpg,a,different,neutral,a,1403,280187,4000
19,female,3010.jpg,a,different,negative,a,1780,286731,4000
19,female,3130.jpg,l,same,negative,l,1820,292954,4000
19,female,7011.jpg,l,same,neutral,a,1117,298418,4000
19,female,3150a.jpg,a,different,negative,a,1445,304930,4000
